data;praca;categoria_1;categoria_2;categoria_3;categoria_4;categoria_5;categoria_6;categoria_7;categoria_8;categoria_88;categoria_9;veiculosDia;valorDia;Id
11/02/2021 00:00:00;PRAIA DO SOL;10113;475;69;128;14;82;30;61;0;761;11733;119516,3000;34775
12/02/2021 00:00:00;PRAIA DO SOL;15426;555;95;156;5;101;25;50;0;971;17384;173054,0000;34776
13/02/2021 00:00:00;PRAIA DO SOL;16306;241;57;94;12;51;21;19;0;1001;17802;169411,5000;34777
14/02/2021 00:00:00;PRAIA DO SOL;14393;137;35;34;0;25;9;10;0;938;15581;145023,2000;34778
15/02/2021 00:00:00;PRAIA DO SOL;14874;371;43;105;4;49;17;15;0;799;16277;156933,0000;34779
16/02/2021 00:00:00;PRAIA DO SOL;14386;236;59;72;5;44;18;20;0;760;15600;149248,5000;34780
17/02/2021 00:00:00;PRAIA DO SOL;13429;428;84;131;4;75;29;45;0;729;14954;148830,2000;34781
18/02/2021 00:00:00;PRAIA DO SOL;9685;486;40;106;5;78;37;48;0;639;11124;113472,1000;34782
19/02/2021 00:00:00;PRAIA DO SOL;10652;520;34;122;3;82;22;38;0;547;12020;122087,2000;34783
20/02/2021 00:00:00;PRAIA DO SOL;9285;240;50;62;5;49;16;18;0;510;10235;99752,8000;34784
21/02/2021 00:00:00;PRAIA DO SOL;10164;143;36;49;6;31;3;8;0;667;11107;104781,8000;34785
22/02/2021 00:00:00;PRAIA DO SOL;9004;476;42;116;4;80;31;42;0;791;10586;107484,3000;34786
23/02/2021 00:00:00;PRAIA DO SOL;8318;529;31;135;7;60;28;46;0;662;9816;101026,5000;34787
24/02/2021 00:00:00;PRAIA DO SOL;8563;533;51;112;5;89;26;51;0;772;10202;105106,1000;34788
25/02/2021 00:00:00;PRAIA DO SOL;8689;498;42;106;3;85;27;48;0;801;10299;104960,4000;34789
26/02/2021 00:00:00;PRAIA DO SOL;11076;554;54;131;11;68;26;42;0;1074;13036;129466,2000;34790
27/02/2021 00:00:00;PRAIA DO SOL;10917;238;75;55;1;42;8;19;0;788;12143;115793,9000;34791
28/02/2021 00:00:00;PRAIA DO SOL;11241;117;43;54;4;36;8;10;0;815;12328;115869,1000;34792
01/03/2021 00:00:00;PRAIA DO SOL;9063;493;50;124;8;72;36;50;0;834;10730;109345,5000;34793
02/03/2021 00:00:00;PRAIA DO SOL;8155;479;43;131;5;74;23;60;0;726;9696;100067,7000;34794
03/03/2021 00:00:00;PRAIA DO SOL;8201;478;54;150;7;83;26;55;0;822;9876;101825,5000;34795
04/03/2021 00:00:00;PRAIA DO SOL;8548;478;50;124;2;86;27;57;0;888;10260;104725,4000;34796
05/03/2021 00:00:00;PRAIA DO SOL;10448;443;50;123;8;68;13;53;0;1000;12206;120912,2000;34797
06/03/2021 00:00:00;PRAIA DO SOL;11252;239;60;65;10;49;6;21;0;980;12682;120390,5000;34798
07/03/2021 00:00:00;PRAIA DO SOL;9987;97;30;44;3;28;7;14;0;455;10665;101468,3000;34799
08/03/2021 00:00:00;PRAIA DO SOL;8177;357;39;111;5;81;23;57;0;670;9520;97290,0000;34800
09/03/2021 00:00:00;PRAIA DO SOL;7504;383;44;126;3;75;21;44;0;593;8793;90362,2000;34801
10/03/2021 00:00:00;PRAIA DO SOL;7528;441;38;109;7;74;23;46;0;611;8877;91593,6000;34802
11/03/2021 00:00:00;PRAIA DO SOL;7863;447;27;115;1;69;20;44;0;587;9173;94051,7000;34803
12/03/2021 00:00:00;PRAIA DO SOL;10101;494;50;121;9;62;19;41;0;839;11736;117020,6000;34804
13/03/2021 00:00:00;PRAIA DO SOL;10198;198;53;52;4;45;4;18;0;852;11424;108006,0000;34805
14/03/2021 00:00:00;PRAIA DO SOL;10635;115;47;45;3;31;3;12;0;958;11849;110191,5000;34806
15/03/2021 00:00:00;PRAIA DO SOL;8376;391;43;110;2;74;31;48;0;802;9877;100077,1000;34807
16/03/2021 00:00:00;PRAIA DO SOL;7986;437;48;114;6;70;23;54;0;827;9565;97205,4000;34808
17/03/2021 00:00:00;PRAIA DO SOL;8009;400;37;97;3;86;31;47;0;820;9530;96862,3000;34809
18/03/2021 00:00:00;PRAIA DO SOL;7417;436;39;113;7;70;22;47;0;757;8908;91039,0000;34810
19/03/2021 00:00:00;PRAIA DO SOL;8992;400;58;123;5;86;35;44;0;813;10556;106901,5000;34811
20/03/2021 00:00:00;PRAIA DO SOL;8091;193;68;61;5;30;9;29;0;748;9234;88374,1000;34812
21/03/2021 00:00:00;PRAIA DO SOL;8489;66;45;37;4;29;3;8;0;712;9393;87391,8000;34813
22/03/2021 00:00:00;PRAIA DO SOL;7388;339;43;118;7;81;20;38;0;774;8808;89159,0000;34814
23/03/2021 00:00:00;PRAIA DO SOL;6706;384;49;104;5;85;24;62;0;770;8189;84867,9000;34815
24/03/2021 00:00:00;PRAIA DO SOL;6894;393;45;112;4;69;18;35;0;743;8313;84656,4000;34816
25/03/2021 00:00:00;PRAIA DO SOL;7287;408;40;103;8;76;22;44;0;730;8718;88895,8000;34817
26/03/2021 00:00:00;PRAIA DO SOL;8988;403;46;95;5;69;22;50;0;842;10520;105331,7000;34818
27/03/2021 00:00:00;PRAIA DO SOL;7775;156;69;56;5;55;15;37;0;829;8997;86968,8000;34819
28/03/2021 00:00:00;PRAIA DO SOL;7415;46;24;14;6;13;9;10;0;759;8296;75984,9000;34820
29/03/2021 00:00:00;PRAIA DO SOL;7337;281;37;71;5;63;20;48;0;818;8680;86254,4000;34821
30/03/2021 00:00:00;PRAIA DO SOL;6831;290;46;76;6;63;32;63;0;808;8215;83274,6000;34822
31/03/2021 00:00:00;PRAIA DO SOL;7508;333;36;83;10;62;22;47;0;718;8819;88519,8000;34823
01/04/2021 00:00:00;PRAIA DO SOL;9693;326;48;80;1;56;21;43;0;747;11015;108673,4000;34824
02/04/2021 00:00:00;PRAIA DO SOL;8065;75;26;16;2;7;11;21;0;661;8884;82682,4000;34825
03/04/2021 00:00:00;PRAIA DO SOL;8181;101;35;14;3;11;8;13;0;747;9113;84162,9000;34826
04/04/2021 00:00:00;PRAIA DO SOL;11080;53;39;9;4;7;3;5;0;834;12034;110102,2000;34827
05/04/2021 00:00:00;PRAIA DO SOL;7943;296;39;59;2;53;21;32;0;727;9172;90221,2000;34828
06/04/2021 00:00:00;PRAIA DO SOL;6835;327;24;93;2;61;19;55;0;716;8132;82673,0000;34829
07/04/2021 00:00:00;PRAIA DO SOL;7090;362;42;87;8;63;21;40;0;561;8274;84741,0000;34830
08/04/2021 00:00:00;PRAIA DO SOL;7355;390;44;84;10;56;23;47;0;709;8718;88251,9000;34831
09/04/2021 00:00:00;PRAIA DO SOL;9684;399;59;75;5;70;31;43;0;824;11190;111737,8000;34832
10/04/2021 00:00:00;PRAIA DO SOL;9310;122;59;35;5;28;9;17;0;876;10461;97910,4000;34833
11/04/2021 00:00:00;PRAIA DO SOL;8499;54;37;3;1;8;5;7;0;747;9361;85779,7000;34834
12/04/2021 00:00:00;PRAIA DO SOL;9216;133;55;60;7;51;15;23;0;876;10436;99649,4000;34835
13/04/2021 00:00:00;PRAIA DO SOL;7476;395;60;108;6;67;25;46;0;774;8957;91067,2000;34836
14/04/2021 00:00:00;PRAIA DO SOL;7419;383;43;132;11;84;27;45;0;705;8849;90789,9000;34837
15/04/2021 00:00:00;PRAIA DO SOL;7855;388;34;113;5;70;18;41;0;707;9231;93492,4000;34838
16/04/2021 00:00:00;PRAIA DO SOL;10033;400;52;132;8;79;24;53;0;816;11597;116752,7000;34839
17/04/2021 00:00:00;PRAIA DO SOL;8361;126;47;48;4;47;13;22;0;722;9390;89469,2000;34840
18/04/2021 00:00:00;PRAIA DO SOL;8962;52;20;31;2;34;8;4;0;771;9884;91556,0000;34841
19/04/2021 00:00:00;PRAIA DO SOL;7650;350;26;133;8;99;20;38;0;698;9022;92242,2000;34842
20/04/2021 00:00:00;PRAIA DO SOL;7918;398;40;103;7;93;38;64;0;695;9356;97064,4000;34843
21/04/2021 00:00:00;PRAIA DO SOL;8373;95;49;56;6;56;10;26;0;749;9420;90357,5000;34844
22/04/2021 00:00:00;PRAIA DO SOL;8301;433;31;118;2;86;19;52;0;717;9759;99978,4000;34845
23/04/2021 00:00:00;PRAIA DO SOL;10391;442;57;107;6;68;11;39;0;815;11936;118355,4000;34846
24/04/2021 00:00:00;PRAIA DO SOL;9733;149;57;69;6;43;21;26;0;792;10896;104542,1000;34847
25/04/2021 00:00:00;PRAIA DO SOL;10363;49;39;38;8;34;4;11;0;953;11499;106173,0000;34848
26/04/2021 00:00:00;PRAIA DO SOL;7951;315;35;140;6;92;34;48;0;774;9395;96143,2000;34849
27/04/2021 00:00:00;PRAIA DO SOL;7095;393;30;106;6;87;32;57;0;610;8416;87810,1000;34850
28/04/2021 00:00:00;PRAIA DO SOL;7260;398;31;135;7;81;34;46;0;674;8666;89943,9000;34851
29/04/2021 00:00:00;PRAIA DO SOL;7868;411;25;117;7;78;39;40;0;659;9244;95179,7000;34852
30/04/2021 00:00:00;PRAIA DO SOL;10986;463;63;128;3;94;20;53;0;846;12656;127506,3000;34853
01/05/2021 00:00:00;PRAIA DO SOL;9498;115;44;48;5;27;6;19;0;678;10440;98690,6000;34854
02/05/2021 00:00:00;PRAIA DO SOL;9072;64;27;39;3;32;6;19;0;418;9680;92345,6000;34855
03/05/2021 00:00:00;PRAIA DO SOL;8065;375;40;103;4;67;27;46;0;688;9415;95269,0000;34856
04/05/2021 00:00:00;PRAIA DO SOL;7586;402;30;101;7;67;22;48;0;650;8913;91123,6000;34857
05/05/2021 00:00:00;PRAIA DO SOL;7827;380;44;104;12;75;16;48;0;772;9278;93896,6000;34858
06/05/2021 00:00:00;PRAIA DO SOL;8199;385;40;141;9;76;25;53;0;716;9644;99287,5000;34859
07/05/2021 00:00:00;PRAIA DO SOL;10911;420;51;111;3;79;15;51;0;893;12534;124991,8000;34860
08/05/2021 00:00:00;PRAIA DO SOL;8709;159;19;56;5;34;12;15;0;344;9353;90695,9000;34861
09/05/2021 00:00:00;PRAIA DO SOL;11561;47;31;39;3;33;5;17;0;576;12312;115958,4000;34862
10/05/2021 00:00:00;PRAIA DO SOL;8884;350;50;125;10;92;30;54;0;672;10267;105641,9000;34863
11/05/2021 00:00:00;PRAIA DO SOL;7741;353;30;109;2;94;28;54;0;734;9145;94582,8000;34864
12/05/2021 00:00:00;PRAIA DO SOL;8112;368;42;104;4;92;26;58;0;826;9632;98526,1000;34865
13/05/2021 00:00:00;PRAIA DO SOL;8549;451;26;100;5;73;32;50;0;608;9894;101637,5000;34866
14/05/2021 00:00:00;PRAIA DO SOL;10760;426;49;130;10;79;27;54;0;767;12302;124235,1000;34867
15/05/2021 00:00:00;PRAIA DO SOL;10089;180;61;58;6;43;9;21;0;836;11303;107667,6000;34868
16/05/2021 00:00:00;PRAIA DO SOL;10283;51;43;40;1;24;3;11;0;873;11329;104659,6000;34869
17/05/2021 00:00:00;PRAIA DO SOL;8259;366;46;141;4;78;20;48;0;776;9738;98732,9000;34870
18/05/2021 00:00:00;PRAIA DO SOL;7836;380;42;117;6;70;27;47;0;770;9295;94192,7000;34871
19/05/2021 00:00:00;PRAIA DO SOL;7743;388;31;101;2;79;16;55;0;750;9165;93041,2000;34872
20/05/2021 00:00:00;PRAIA DO SOL;8477;426;43;123;6;79;26;55;0;737;9972;102060,5000;34873
21/05/2021 00:00:00;PRAIA DO SOL;10615;428;54;109;7;83;27;39;0;905;12267;122106,0000;34874
22/05/2021 00:00:00;PRAIA DO SOL;10411;200;59;62;1;39;8;17;0;832;11629;110384,2000;34875
23/05/2021 00:00:00;PRAIA DO SOL;11328;108;59;39;8;25;3;20;0;846;12436;116287,4000;34876
24/05/2021 00:00:00;PRAIA DO SOL;8358;395;36;107;4;75;27;38;0;803;9843;99052,5000;34877
25/05/2021 00:00:00;PRAIA DO SOL;7903;421;26;117;3;67;20;57;0;663;9277;95048,1000;34878
26/05/2021 00:00:00;PRAIA DO SOL;8000;393;40;111;3;81;28;52;0;707;9415;96185,5000;34879
27/05/2021 00:00:00;PRAIA DO SOL;8286;432;38;114;8;72;26;51;0;697;9724;99503,7000;34880
28/05/2021 00:00:00;PRAIA DO SOL;10680;437;68;129;4;83;32;44;0;874;12351;124056,5000;34881
29/05/2021 00:00:00;PRAIA DO SOL;10557;198;46;56;4;41;15;20;0;855;11792;112146,7000;34882
30/05/2021 00:00:00;PRAIA DO SOL;10799;100;44;36;6;39;2;10;0;828;11864;110821,3000;34883
31/05/2021 00:00:00;PRAIA DO SOL;8464;420;48;145;8;71;34;49;0;766;10005;102577,5000;34884
01/06/2021 00:00:00;PRAIA DO SOL;8007;426;40;136;6;65;28;47;0;700;9455;97031,5000;34885
02/06/2021 00:00:00;PRAIA DO SOL;10196;450;61;111;9;66;31;52;0;764;11740;118435,3000;34886
03/06/2021 00:00:00;PRAIA DO SOL;11749;221;64;63;10;51;10;33;0;747;12948;124817,9000;34887
04/06/2021 00:00:00;PRAIA DO SOL;11882;462;45;123;8;66;16;50;0;851;13503;134109,8000;34888
05/06/2021 00:00:00;PRAIA DO SOL;11038;169;53;51;0;42;8;14;0;565;11940;113989,1000;34889
06/06/2021 00:00:00;PRAIA DO SOL;13922;74;45;47;4;34;2;6;0;960;15094;140299,7000;34890
07/06/2021 00:00:00;PRAIA DO SOL;9140;381;47;140;9;75;23;52;0;821;10688;108038,9000;34891
08/06/2021 00:00:00;PRAIA DO SOL;8147;417;40;115;4;81;30;58;0;773;9665;99339,2000;34892
09/06/2021 00:00:00;PRAIA DO SOL;8321;386;32;102;8;65;13;41;0;689;9657;96909,3000;34893
10/06/2021 00:00:00;PRAIA DO SOL;8462;434;37;123;5;72;25;44;0;545;9747;100312,1000;34894
11/06/2021 00:00:00;PRAIA DO SOL;10833;434;41;102;5;73;19;48;0;786;12341;123102,4000;34895
12/06/2021 00:00:00;PRAIA DO SOL;9789;175;31;60;10;41;4;17;0;448;10575;101905,4000;34896
13/06/2021 00:00:00;PRAIA DO SOL;10828;51;41;32;10;28;6;4;0;668;11668;108485,4000;34897
14/06/2021 00:00:00;PRAIA DO SOL;8392;353;40;120;0;71;28;53;0;756;9813;99447,3000;34898
15/06/2021 00:00:00;PRAIA DO SOL;7882;374;35;102;5;76;19;47;0;700;9240;93450,1000;34899
16/06/2021 00:00:00;PRAIA DO SOL;8031;387;46;100;1;74;34;57;0;782;9512;97078,5000;34900
17/06/2021 00:00:00;PRAIA DO SOL;8534;411;44;116;0;80;25;53;0;751;10014;102041,7000;34901
18/06/2021 00:00:00;PRAIA DO SOL;10435;402;54;112;7;72;33;45;0;750;11910;119680,8000;34902
19/06/2021 00:00:00;PRAIA DO SOL;9500;142;51;62;7;37;13;13;0;396;10221;98732,9000;34903
20/06/2021 00:00:00;PRAIA DO SOL;10048;76;28;35;4;30;10;12;0;651;10894;102535,2000;34904
21/06/2021 00:00:00;PRAIA DO SOL;8511;386;39;106;0;80;28;51;0;763;9964;101308,5000;34905
22/06/2021 00:00:00;PRAIA DO SOL;7926;410;34;128;2;76;38;66;0;737;9417;97849,3000;34906
23/06/2021 00:00:00;PRAIA DO SOL;8075;381;47;121;5;71;36;51;0;721;9508;97130,2000;34907
24/06/2021 00:00:00;PRAIA DO SOL;8579;398;48;118;5;81;29;56;0;658;9972;102558,7000;34908
25/06/2021 00:00:00;PRAIA DO SOL;10659;425;58;135;9;77;26;49;0;800;12238;122895,6000;34909
26/06/2021 00:00:00;PRAIA DO SOL;10537;219;46;57;10;36;11;27;0;747;11690;111925,8000;34910
27/06/2021 00:00:00;PRAIA DO SOL;10486;62;33;29;3;33;8;10;0;819;11483;106722,9000;34911
28/06/2021 00:00:00;PRAIA DO SOL;8485;387;47;104;2;79;33;62;0;769;9968;102027,6000;34912
29/06/2021 00:00:00;PRAIA DO SOL;8495;363;39;128;1;88;21;57;0;736;9928;101590,5000;34913
30/06/2021 00:00:00;PRAIA DO SOL;8179;375;45;119;4;78;34;62;0;723;9619;98972,6000;34914
01/07/2021 00:00:00;PRAIA DO SOL;8435;422;64;124;7;81;35;41;0;698;9907;101491,8000;34915
02/07/2021 00:00:00;PRAIA DO SOL;10335;422;47;103;5;63;25;62;0;851;11913;118980,5000;34916
03/07/2021 00:00:00;PRAIA DO SOL;10865;175;63;60;9;48;12;12;0;782;12026;114351,0000;34917
04/07/2021 00:00:00;PRAIA DO SOL;10488;85;38;44;3;22;3;9;0;692;11384;106271,7000;34918
05/07/2021 00:00:00;PRAIA DO SOL;8423;371;35;115;5;83;32;50;0;752;9866;100627,0000;34919
06/07/2021 00:00:00;PRAIA DO SOL;7827;386;39;101;7;68;23;39;0;686;9176;93017,7000;34920
07/07/2021 00:00:00;PRAIA DO SOL;8244;415;50;101;15;87;21;58;0;744;9735;99701,1000;34921
08/07/2021 00:00:00;PRAIA DO SOL;8806;467;57;112;11;67;32;50;0;757;10359;105519,7000;34922
09/07/2021 00:00:00;PRAIA DO SOL;11071;414;53;125;6;83;25;43;0;895;12715;126622,7000;34923
10/07/2021 00:00:00;PRAIA DO SOL;11345;194;70;59;6;40;7;20;0;796;12537;119159,1000;34924
11/07/2021 00:00:00;PRAIA DO SOL;11093;90;41;41;12;31;3;4;0;781;12096;112753,0000;34925
12/07/2021 00:00:00;PRAIA DO SOL;9050;400;60;99;9;81;35;56;0;790;10580;107648,8000;34926
13/07/2021 00:00:00;PRAIA DO SOL;8548;409;25;123;8;77;23;49;0;698;9960;101783,2000;34927
14/07/2021 00:00:00;PRAIA DO SOL;8799;455;45;124;3;71;23;41;0;734;10295;104673,7000;34928
15/07/2021 00:00:00;PRAIA DO SOL;9478;456;51;111;1;67;27;41;0;797;11029;110844,8000;34929
16/07/2021 00:00:00;PRAIA DO SOL;11904;431;50;111;8;60;32;42;0;860;13498;133343,7000;34930
17/07/2021 00:00:00;PRAIA DO SOL;12058;189;63;60;12;32;5;21;0;844;13284;125494,7000;34931
18/07/2021 00:00:00;PRAIA DO SOL;13182;90;38;51;7;24;5;11;0;779;14187;132685,7000;34932
19/07/2021 00:00:00;PRAIA DO SOL;9676;413;56;119;6;86;27;55;0;664;11102;113354,6000;34933
20/07/2021 00:00:00;PRAIA DO SOL;8441;463;41;121;8;80;20;51;0;691;9916;101614,0000;34934
21/07/2021 00:00:00;PRAIA DO SOL;8969;427;52;107;8;66;36;43;0;754;10462;105891,0000;34935
22/07/2021 00:00:00;PRAIA DO SOL;9412;446;45;133;6;69;22;41;0;754;10928;110130,4000;34936
23/07/2021 00:00:00;PRAIA DO SOL;11637;405;47;116;6;71;28;35;0;1024;13369;131162,9000;34937
24/07/2021 00:00:00;PRAIA DO SOL;11528;147;59;63;8;50;6;16;0;794;12671;120099,1000;34938
25/07/2021 00:00:00;PRAIA DO SOL;12454;82;36;55;11;24;8;11;0;738;13419;125819,0000;34939
26/07/2021 00:00:00;PRAIA DO SOL;9723;458;45;136;9;95;43;64;0;821;11394;117448,3000;34940
27/07/2021 00:00:00;PRAIA DO SOL;8628;428;37;114;0;90;28;59;0;745;10129;103926,4000;34941
28/07/2021 00:00:00;PRAIA DO SOL;9006;434;52;119;5;90;16;49;0;816;10587;107573,6000;34942
29/07/2021 00:00:00;PRAIA DO SOL;9246;413;46;128;3;68;23;40;0;507;10474;106732,3000;34943
30/07/2021 00:00:00;PRAIA DO SOL;10541;432;53;119;7;74;20;38;0;711;11995;120127,3000;34944
31/07/2021 00:00:00;PRAIA DO SOL;10478;179;54;66;19;47;12;13;0;558;11426;110149,2000;34945
01/08/2021 00:00:00;PRAIA DO SOL;10320;66;37;39;14;35;9;15;0;420;10955;104471,6000;34946
02/08/2021 00:00:00;PRAIA DO SOL;8454;367;54;128;5;78;25;54;0;620;9785;100692,8000;34947
03/08/2021 00:00:00;PRAIA DO SOL;7920;426;36;121;0;80;34;54;0;738;9409;96852,9000;34948
04/08/2021 00:00:00;PRAIA DO SOL;8114;432;38;102;6;73;35;56;0;674;9530;97999,7000;34949
05/08/2021 00:00:00;PRAIA DO SOL;8197;451;42;122;2;79;26;47;0;437;9403;97835,2000;34950
06/08/2021 00:00:00;PRAIA DO SOL;10508;430;59;121;12;60;14;41;0;691;11936;118985,2000;34951
07/08/2021 00:00:00;PRAIA DO SOL;10198;174;46;62;4;40;11;18;0;526;11079;106530,2000;34952
08/08/2021 00:00:00;PRAIA DO SOL;11193;60;22;49;8;19;3;4;0;428;11786;110873,0000;34953
09/08/2021 00:00:00;PRAIA DO SOL;8697;392;43;105;11;67;12;37;0;764;10128;101054,7000;34954
10/08/2021 00:00:00;PRAIA DO SOL;7968;395;32;111;2;77;28;44;0;769;9426;95762,5000;34955
11/08/2021 00:00:00;PRAIA DO SOL;8675;412;38;131;2;64;26;39;0;825;10212;102709,1000;34956
12/08/2021 00:00:00;PRAIA DO SOL;9003;464;41;120;4;84;17;44;0;815;10592;106915,6000;34957
13/08/2021 00:00:00;PRAIA DO SOL;10785;410;56;119;7;80;22;46;0;860;12385;123407,9000;34958
14/08/2021 00:00:00;PRAIA DO SOL;11168;173;57;62;1;40;11;18;0;831;12361;116954,8000;34959
15/08/2021 00:00:00;PRAIA DO SOL;10759;78;47;41;3;26;6;12;0;579;11551;108814,4000;34960
16/08/2021 00:00:00;PRAIA DO SOL;8584;433;37;138;3;68;16;52;0;685;10016;102370,7000;34961
17/08/2021 00:00:00;PRAIA DO SOL;7914;484;41;114;9;72;19;45;0;774;9472;96679,0000;34962
18/08/2021 00:00:00;PRAIA DO SOL;8200;445;40;128;14;62;20;45;0;742;9696;98521,4000;34963
19/08/2021 00:00:00;PRAIA DO SOL;8737;467;27;111;2;62;12;45;0;809;10272;102920,6000;34964
20/08/2021 00:00:00;PRAIA DO SOL;11200;461;82;120;7;74;23;53;0;885;12905;128921,0000;34965
21/08/2021 00:00:00;PRAIA DO SOL;11189;179;66;66;6;38;10;12;0;897;12463;117396,6000;34966
22/08/2021 00:00:00;PRAIA DO SOL;12723;80;50;49;5;32;4;8;0;887;13838;128986,8000;34967
23/08/2021 00:00:00;PRAIA DO SOL;8603;411;35;144;10;84;29;51;0;905;10272;104730,1000;34968
24/08/2021 00:00:00;PRAIA DO SOL;7979;418;44;113;7;75;21;47;0;737;9441;96260,7000;34969
25/08/2021 00:00:00;PRAIA DO SOL;8261;469;34;121;1;73;22;43;0;767;9791;99442,6000;34970
26/08/2021 00:00:00;PRAIA DO SOL;8623;438;41;118;3;73;35;46;0;774;10151;103442,3000;34971
27/08/2021 00:00:00;PRAIA DO SOL;10973;478;49;174;7;76;29;33;0;842;12661;127233,7000;34972
28/08/2021 00:00:00;PRAIA DO SOL;11597;184;67;63;11;43;14;17;0;937;12933;122256,4000;34973
29/08/2021 00:00:00;PRAIA DO SOL;11833;86;47;55;3;28;3;4;0;760;12819;119521,0000;34974
30/08/2021 00:00:00;PRAIA DO SOL;8714;397;42;130;2;73;24;42;0;490;9914;101863,1000;34975
