data;praca;categoria_1;categoria_2;categoria_3;categoria_4;categoria_5;categoria_6;categoria_7;categoria_8;categoria_88;categoria_9;veiculosDia;valorDia;Id
14/02/2020 00:00:00;PRAIA DO SOL;11461;460;45;136;2;60;31;28;367;854;13444;123772,5000;32984
15/02/2020 00:00:00;PRAIA DO SOL;11817;281;91;88;3;40;20;23;280;1095;13738;122593,5000;32985
16/02/2020 00:00:00;PRAIA DO SOL;12532;176;56;64;6;28;8;9;275;1035;14189;124488,0000;32986
17/02/2020 00:00:00;PRAIA DO SOL;9358;410;44;143;2;72;36;33;333;915;11346;105264,0000;32987
18/02/2020 00:00:00;PRAIA DO SOL;9208;465;53;146;6;74;39;39;346;921;11297;105939,0000;32988
19/02/2020 00:00:00;PRAIA DO SOL;9876;487;58;150;6;72;40;33;375;975;12072;112356,0000;32989
20/02/2020 00:00:00;PRAIA DO SOL;11453;544;96;185;3;76;38;40;410;906;13751;129064,5000;32990
21/02/2020 00:00:00;PRAIA DO SOL;19366;598;172;204;7;69;36;28;409;1051;21940;202342,5000;32991
22/02/2020 00:00:00;PRAIA DO SOL;19659;320;98;180;5;36;16;23;282;916;21535;195750,0000;32992
23/02/2020 00:00:00;PRAIA DO SOL;13091;148;32;73;4;23;5;5;261;543;14185;126378,0000;32993
24/02/2020 00:00:00;PRAIA DO SOL;16878;226;55;92;5;38;19;20;287;883;18503;166063,5000;32994
25/02/2020 00:00:00;PRAIA DO SOL;20030;207;68;98;5;44;15;25;273;1032;21797;195403,5000;32995
26/02/2020 00:00:00;PRAIA DO SOL;20057;379;205;168;8;66;26;38;307;884;22138;203778,0000;32996
27/02/2020 00:00:00;PRAIA DO SOL;11519;437;44;173;3;62;34;33;372;760;13437;125037,0000;32997
28/02/2020 00:00:00;PRAIA DO SOL;11002;441;28;172;3;72;37;34;369;452;12610;119029,5000;32998
29/02/2020 00:00:00;PRAIA DO SOL;10483;226;58;116;6;35;17;13;247;613;11814;107253,0000;32999
01/01/2020 00:00:00;TERCEIRA PONTE;26184;68;23;6;1;1;0;0;428;1595;28306;57069,6000;33061
02/01/2020 00:00:00;TERCEIRA PONTE;35916;222;50;14;4;4;0;0;827;4430;41467;81303,6000;33062
03/01/2020 00:00:00;TERCEIRA PONTE;31825;218;56;6;5;3;1;0;790;3928;36832;72143,4000;33063
04/01/2020 00:00:00;TERCEIRA PONTE;28287;131;55;6;4;7;0;0;532;2168;31190;62515,9500;33064
05/01/2020 00:00:00;TERCEIRA PONTE;28599;86;46;9;2;2;0;0;415;1659;30818;62387,8500;33065
06/01/2020 00:00:00;TERCEIRA PONTE;38788;221;45;12;2;3;0;0;895;5021;44987;87906,0000;33066
07/01/2020 00:00:00;TERCEIRA PONTE;39287;236;39;7;8;5;0;0;894;5505;45981;89516,7000;33067
08/01/2020 00:00:00;TERCEIRA PONTE;39672;241;55;16;2;4;0;0;855;5685;46530;90608,7000;33068
09/01/2020 00:00:00;TERCEIRA PONTE;39940;254;57;13;4;3;0;0;855;5707;46833;91236,6000;33069
10/01/2020 00:00:00;TERCEIRA PONTE;40901;287;69;18;4;5;0;0;870;5820;47974;93598,0500;33070
11/01/2020 00:00:00;TERCEIRA PONTE;32279;175;77;20;3;3;0;0;538;3076;36171;72157,0500;33071
12/01/2020 00:00:00;TERCEIRA PONTE;29329;150;75;26;5;5;0;0;410;2088;32088;64876,3500;33072
13/01/2020 00:00:00;TERCEIRA PONTE;39682;232;65;23;6;5;0;0;846;5490;46349;90487,9500;33073
14/01/2020 00:00:00;TERCEIRA PONTE;40029;310;54;19;8;8;0;1;878;5626;46933;91673,4000;33074
15/01/2020 00:00:00;TERCEIRA PONTE;41371;256;50;26;4;5;0;0;873;5781;48366;94404,4500;33075
16/01/2020 00:00:00;TERCEIRA PONTE;40661;235;60;13;4;2;0;0;864;5743;47582;92709,7500;33076
17/01/2020 00:00:00;TERCEIRA PONTE;41232;242;70;17;8;4;0;0;841;5747;48161;94032,7500;33077
18/01/2020 00:00:00;TERCEIRA PONTE;32535;149;69;21;3;6;0;0;557;2855;36195;72359,7000;33078
19/01/2020 00:00:00;TERCEIRA PONTE;29619;85;59;14;2;3;0;0;422;2066;32270;65033,8500;33079
20/01/2020 00:00:00;TERCEIRA PONTE;39673;218;69;20;4;5;0;0;876;5153;46018;90041,7000;33080
21/01/2020 00:00:00;TERCEIRA PONTE;38775;286;36;22;4;6;1;0;869;4451;44450;87631,9500;33081
22/01/2020 00:00:00;TERCEIRA PONTE;39056;254;45;18;3;1;0;0;925;4910;45212;88516,0500;33082
23/01/2020 00:00:00;TERCEIRA PONTE;39632;258;31;11;2;4;0;0;927;4829;45694;89590,2000;33083
24/01/2020 00:00:00;TERCEIRA PONTE;39161;225;36;20;3;3;0;0;869;3995;44312;87655,0500;33084
25/01/2020 00:00:00;TERCEIRA PONTE;29894;135;52;6;2;3;0;0;532;1735;32359;65401,3500;33085
26/01/2020 00:00:00;TERCEIRA PONTE;26454;80;47;9;2;2;0;0;438;1558;28590;57755,2500;33086
27/01/2020 00:00:00;TERCEIRA PONTE;38949;228;48;24;3;5;0;0;869;5070;45196;88431,0000;33087
28/01/2020 00:00:00;TERCEIRA PONTE;39967;244;57;19;7;2;0;0;938;5482;46716;91057,0500;33088
29/01/2020 00:00:00;TERCEIRA PONTE;40566;250;50;13;4;2;0;0;903;5817;47605;92619,4500;33089
30/01/2020 00:00:00;TERCEIRA PONTE;41758;252;49;2;7;2;0;0;872;5949;48891;95209,8000;33090
31/01/2020 00:00:00;TERCEIRA PONTE;42044;254;71;12;6;4;0;0;873;6091;49355;96112,8000;33091
01/02/2020 00:00:00;TERCEIRA PONTE;34722;164;80;12;4;2;0;0;563;3363;38910;77497,3500;33092
02/02/2020 00:00:00;TERCEIRA PONTE;30091;97;49;15;2;3;0;0;434;2223;32914;66215,1000;33093
03/02/2020 00:00:00;TERCEIRA PONTE;40828;253;41;8;4;2;0;0;931;5933;48000;93244,2000;33094
04/02/2020 00:00:00;TERCEIRA PONTE;41074;290;51;16;6;1;0;0;966;6284;48688;94366,6500;33095
05/02/2020 00:00:00;TERCEIRA PONTE;41036;279;52;9;1;3;0;0;993;6326;48699;94239,6000;33096
06/02/2020 00:00:00;TERCEIRA PONTE;41401;234;57;5;5;5;0;0;947;5709;48363;94193,4000;33097
07/02/2020 00:00:00;TERCEIRA PONTE;43860;245;64;12;5;4;0;0;965;5990;51145;99756,3000;33098
08/02/2020 00:00:00;TERCEIRA PONTE;35661;161;106;19;8;2;0;0;567;3262;39786;79493,4000;33099
09/02/2020 00:00:00;TERCEIRA PONTE;29653;107;62;9;5;2;1;0;424;2287;32550;65422,3500;33100
10/02/2020 00:00:00;TERCEIRA PONTE;40709;255;39;8;6;2;0;0;1001;6153;48173;93235,8000;33101
11/02/2020 00:00:00;TERCEIRA PONTE;40803;278;40;15;7;2;0;0;949;5374;47468;92763,3000;33102
12/02/2020 00:00:00;TERCEIRA PONTE;41848;229;50;11;4;2;0;0;927;5478;48549;94854,9000;33103
13/02/2020 00:00:00;TERCEIRA PONTE;42443;278;57;11;2;2;0;0;968;6174;49935;97054,6500;33104
14/02/2020 00:00:00;TERCEIRA PONTE;41808;278;62;12;7;3;0;0;961;6014;49145;95604,6000;33105
15/02/2020 00:00:00;TERCEIRA PONTE;36005;170;98;13;8;3;0;0;563;3408;40268;80352,3000;33106
16/02/2020 00:00:00;TERCEIRA PONTE;29126;88;47;6;2;3;0;0;420;2357;32049;64228,5000;33107
17/02/2020 00:00:00;TERCEIRA PONTE;40917;269;53;12;4;2;0;0;948;6203;48408;93844,8000;33108
18/02/2020 00:00:00;TERCEIRA PONTE;41198;249;65;13;8;2;0;0;967;6433;48935;94653,3000;33109
19/02/2020 00:00:00;TERCEIRA PONTE;42496;280;66;13;5;4;0;1;968;6470;50303;97568,1000;33110
20/02/2020 00:00:00;TERCEIRA PONTE;43949;303;77;13;4;3;0;0;1001;6619;51969;100881,9000;33111
21/02/2020 00:00:00;TERCEIRA PONTE;40832;320;98;34;8;11;0;0;941;6116;48360;94161,9000;33112
22/02/2020 00:00:00;TERCEIRA PONTE;27728;148;62;17;5;3;0;0;559;2325;30847;61640,2500;33113
23/02/2020 00:00:00;TERCEIRA PONTE;21553;80;32;13;0;6;0;0;439;1335;23458;47232,1500;33114
24/02/2020 00:00:00;TERCEIRA PONTE;23244;116;28;19;3;6;0;0;549;2003;25968;51673,6500;33115
25/02/2020 00:00:00;TERCEIRA PONTE;24296;123;34;11;0;4;0;0;454;1867;26789;53708,5500;33116
26/02/2020 00:00:00;TERCEIRA PONTE;30558;152;84;13;4;8;0;0;690;3620;35129;69041,7000;33117
27/02/2020 00:00:00;TERCEIRA PONTE;36901;244;37;30;3;6;0;0;909;5242;43372;84389,5500;33118
28/02/2020 00:00:00;TERCEIRA PONTE;37284;241;38;9;4;3;0;0;925;3912;42416;83838,3000;33119
29/02/2020 00:00:00;TERCEIRA PONTE;31522;121;85;15;7;2;1;0;545;2993;35291;70266,0000;33120
01/03/2020 00:00:00;PRAIA DO SOL;10489;143;57;80;4;35;8;9;223;579;11627;104328,0000;33121
02/03/2020 00:00:00;PRAIA DO SOL;9097;665;20;246;8;137;63;50;379;589;11254;113679,0000;33122
03/03/2020 00:00:00;PRAIA DO SOL;8251;429;28;134;2;66;35;47;344;767;10103;95283,0000;33123
04/03/2020 00:00:00;PRAIA DO SOL;8330;450;18;155;4;67;51;36;364;720;10195;96808,5000;33124
05/03/2020 00:00:00;PRAIA DO SOL;8420;464;31;130;8;65;39;45;332;728;10262;97303,5000;33125
06/03/2020 00:00:00;PRAIA DO SOL;10459;513;40;134;10;64;35;38;342;871;12506;116667,0000;33126
07/03/2020 00:00:00;PRAIA DO SOL;9730;247;49;72;5;31;14;23;200;628;10999;99873,0000;33127
08/03/2020 00:00:00;PRAIA DO SOL;9544;138;26;67;11;26;3;14;161;622;10612;94923,0000;33128
09/03/2020 00:00:00;PRAIA DO SOL;8605;407;25;144;6;58;24;38;333;869;10509;97551,0000;33129
10/03/2020 00:00:00;PRAIA DO SOL;8159;421;18;140;5;73;34;37;354;745;9986;93870,0000;33130
11/03/2020 00:00:00;PRAIA DO SOL;8382;431;32;152;9;77;32;44;336;845;10340;97780,5000;33131
12/03/2020 00:00:00;PRAIA DO SOL;8625;470;31;126;5;69;31;45;347;782;10531;98752,5000;33132
13/03/2020 00:00:00;PRAIA DO SOL;10538;486;32;128;3;80;38;38;327;819;12489;116842,5000;33133
14/03/2020 00:00:00;PRAIA DO SOL;10279;252;51;77;7;28;15;20;207;943;11879;106254,0000;33134
15/03/2020 00:00:00;PRAIA DO SOL;10387;164;48;70;5;21;9;13;185;881;11783;104499,0000;33135
16/03/2020 00:00:00;PRAIA DO SOL;8531;407;31;144;4;72;38;37;339;945;10548;98523,0000;33136
17/03/2020 00:00:00;PRAIA DO SOL;7559;421;21;126;3;59;44;38;341;874;9486;88492,5000;33137
18/03/2020 00:00:00;PRAIA DO SOL;7097;449;34;120;7;67;33;41;308;739;8895;84658,5000;33138
19/03/2020 00:00:00;PRAIA DO SOL;6816;423;26;116;2;58;36;42;295;688;8502;80986,5000;33139
20/03/2020 00:00:00;PRAIA DO SOL;7182;362;37;123;2;58;27;40;306;798;8935;83214,0000;33140
21/03/2020 00:00:00;PRAIA DO SOL;4442;170;16;64;2;22;12;24;195;371;5318;48937,5000;33141
22/03/2020 00:00:00;PRAIA DO SOL;3369;52;16;34;3;19;4;10;178;309;3994;35091,0000;33142
23/03/2020 00:00:00;PRAIA DO SOL;4326;272;19;69;3;43;27;39;263;456;5517;52465,5000;33143
24/03/2020 00:00:00;PRAIA DO SOL;3688;256;13;71;2;36;22;28;241;466;4823;45301,5000;33144
25/03/2020 00:00:00;PRAIA DO SOL;3793;233;22;52;3;33;32;30;215;477;4890;45976,5000;33145
26/03/2020 00:00:00;PRAIA DO SOL;3966;243;19;76;1;43;27;30;238;479;5122;48600,0000;33146
27/03/2020 00:00:00;PRAIA DO SOL;4838;205;31;65;1;44;23;31;227;592;6057;55980,0000;33147
28/03/2020 00:00:00;PRAIA DO SOL;4460;93;16;27;1;12;11;14;163;639;5436;46854,0000;33148
29/03/2020 00:00:00;PRAIA DO SOL;4286;30;19;19;4;5;6;10;175;572;5126;43092,0000;33149
30/03/2020 00:00:00;PRAIA DO SOL;4794;211;19;59;3;41;29;27;235;607;6025;55174,5000;33150
31/03/2020 00:00:00;PRAIA DO SOL;4352;193;15;67;4;46;29;39;258;485;5488;51466,5000;33151
01/04/2020 00:00:00;PRAIA DO SOL;4358;214;19;70;6;53;27;26;242;437;5452;51219,0000;33152
02/04/2020 00:00:00;PRAIA DO SOL;4700;234;11;66;4;31;28;30;217;549;5870;54346,5000;33153
03/04/2020 00:00:00;PRAIA DO SOL;5695;226;34;77;3;21;20;33;248;642;6999;63657,0000;33154
04/04/2020 00:00:00;PRAIA DO SOL;4629;99;28;36;4;12;5;8;172;585;5578;48069,0000;33155
05/04/2020 00:00:00;PRAIA DO SOL;4300;45;21;11;4;6;5;7;180;627;5206;43722,0000;33156
06/04/2020 00:00:00;PRAIA DO SOL;5337;225;17;75;3;32;15;19;216;641;6580;59557,5000;33157
07/04/2020 00:00:00;PRAIA DO SOL;4908;260;18;81;3;39;18;28;249;604;6208;57114,0000;33158
08/04/2020 00:00:00;PRAIA DO SOL;5111;283;17;76;2;25;24;24;262;491;6315;58153,5000;33159
09/04/2020 00:00:00;PRAIA DO SOL;6036;281;21;66;9;31;20;32;212;545;7253;67090,5000;33160
10/04/2020 00:00:00;PRAIA DO SOL;4634;51;32;21;6;10;10;2;187;475;5428;46287,0000;33161
11/04/2020 00:00:00;PRAIA DO SOL;4661;119;26;26;6;11;5;6;190;595;5645;48271,5000;33162
12/04/2020 00:00:00;PRAIA DO SOL;5012;31;22;11;1;8;3;9;171;554;5822;49423,5000;33163
13/04/2020 00:00:00;PRAIA DO SOL;5232;247;17;63;3;37;13;27;252;592;6483;58819,5000;33164
14/04/2020 00:00:00;PRAIA DO SOL;4874;249;30;57;3;25;12;26;264;648;6188;55462,5000;33165
15/04/2020 00:00:00;PRAIA DO SOL;4846;283;29;73;4;42;15;34;266;574;6166;57073,5000;33166
16/04/2020 00:00:00;PRAIA DO SOL;5212;291;30;68;2;34;31;31;255;675;6629;61209,0000;33167
17/04/2020 00:00:00;PRAIA DO SOL;6469;261;49;69;7;35;22;34;278;695;7919;71986,5000;33168
18/04/2020 00:00:00;PRAIA DO SOL;5649;125;25;41;2;13;12;7;175;677;6726;58257,0000;33169
19/04/2020 00:00:00;PRAIA DO SOL;4626;35;25;8;2;1;1;4;174;655;5531;45823,5000;33170
20/04/2020 00:00:00;PRAIA DO SOL;5260;122;25;40;1;10;11;18;202;579;6268;54585,0000;33171
21/04/2020 00:00:00;PRAIA DO SOL;5913;78;41;23;3;16;21;7;170;564;6836;60061,5000;33172
22/04/2020 00:00:00;PRAIA DO SOL;6045;291;33;85;5;37;20;25;283;681;7505;68382,0000;33173
23/04/2020 00:00:00;PRAIA DO SOL;5386;272;43;81;1;34;25;26;262;692;6822;62271,0000;33174
24/04/2020 00:00:00;PRAIA DO SOL;6736;298;29;92;5;38;24;25;286;707;8240;75190,5000;33175
25/04/2020 00:00:00;PRAIA DO SOL;5588;130;39;36;0;14;9;8;196;607;6627;57595,5000;33176
26/04/2020 00:00:00;PRAIA DO SOL;5671;45;28;9;3;7;4;10;187;690;6654;56349,0000;33177
27/04/2020 00:00:00;PRAIA DO SOL;5716;283;19;78;4;42;22;32;266;568;7030;64858,5000;33178
28/04/2020 00:00:00;PRAIA DO SOL;5409;301;30;97;4;49;23;34;294;655;6896;63954,0000;33179
29/04/2020 00:00:00;PRAIA DO SOL;5609;309;27;83;6;48;24;29;305;551;6991;65178,0000;33180
30/04/2020 00:00:00;PRAIA DO SOL;7388;355;32;52;2;40;25;25;294;703;8916;81175,5000;33181
01/03/2020 00:00:00;TERCEIRA PONTE;24131;74;44;13;0;2;0;0;414;1680;26358;52987,2000;33213
02/03/2020 00:00:00;TERCEIRA PONTE;37924;240;38;18;2;2;0;0;912;4974;44110;86129,4000;33214
03/03/2020 00:00:00;TERCEIRA PONTE;41074;264;33;16;3;2;1;1;975;6034;48403;93957,1500;33215
04/03/2020 00:00:00;TERCEIRA PONTE;40546;256;46;11;4;4;1;0;970;5778;47616;92563,8000;33216
05/03/2020 00:00:00;TERCEIRA PONTE;40361;268;23;12;2;2;0;0;951;5531;47150;91864,5000;33217
06/03/2020 00:00:00;TERCEIRA PONTE;43659;276;60;13;6;2;0;0;985;5763;50764;99207,1500;33218
07/03/2020 00:00:00;TERCEIRA PONTE;34332;134;62;19;4;2;0;0;535;2638;37726;75778,5000;33219
08/03/2020 00:00:00;TERCEIRA PONTE;28140;78;40;11;3;4;0;0;416;2011;30703;61774,6500;33220
09/03/2020 00:00:00;TERCEIRA PONTE;40941;269;40;13;5;3;0;0;966;6024;48261;93685,2000;33221
10/03/2020 00:00:00;TERCEIRA PONTE;41038;271;42;20;7;3;0;1;961;6108;48451;94056,9000;33222
11/03/2020 00:00:00;TERCEIRA PONTE;41629;270;43;16;2;3;0;0;980;6394;49337;95538,4500;33223
12/03/2020 00:00:00;TERCEIRA PONTE;41590;261;42;11;7;5;0;1;954;6008;48879;95029,2000;33224
13/03/2020 00:00:00;TERCEIRA PONTE;43149;263;49;12;5;3;0;0;922;6009;50412;98303,1000;33225
14/03/2020 00:00:00;TERCEIRA PONTE;33707;142;70;17;7;2;0;0;564;3320;37829;75240,9000;33226
15/03/2020 00:00:00;TERCEIRA PONTE;19498;69;28;11;3;3;1;0;339;1729;21681;43256,8500;33227
16/03/2020 00:00:00;TERCEIRA PONTE;38187;229;35;13;2;2;0;0;947;5993;45408;87664,5000;33228
17/03/2020 00:00:00;TERCEIRA PONTE;34683;223;49;16;6;3;0;0;958;5862;41800;80231,5500;33229
18/03/2020 00:00:00;TERCEIRA PONTE;30814;240;51;12;5;4;0;0;920;5586;37632;71873,5500;33230
19/03/2020 00:00:00;TERCEIRA PONTE;27017;213;34;6;6;2;0;0;857;5065;33200;63135,4500;33231
20/03/2020 00:00:00;TERCEIRA PONTE;24129;203;41;7;7;3;0;1;827;4741;29959;56742,0000;33232
21/03/2020 00:00:00;TERCEIRA PONTE;11062;99;16;7;3;2;0;0;444;1672;13305;25525,5000;33233
22/03/2020 00:00:00;TERCEIRA PONTE;7336;46;12;2;0;1;0;0;355;1167;8919;16882,9500;33234
23/03/2020 00:00:00;TERCEIRA PONTE;16236;140;14;1;3;0;0;0;633;2857;19884;37746,4500;33235
24/03/2020 00:00:00;TERCEIRA PONTE;14350;158;20;1;3;2;0;0;656;2955;18145;34000,0500;33236
25/03/2020 00:00:00;TERCEIRA PONTE;14639;138;23;0;4;0;0;0;651;3040;18495;34602,7500;33237
26/03/2020 00:00:00;TERCEIRA PONTE;14824;162;25;1;6;0;0;0;653;3101;18772;35177,1000;33238
27/03/2020 00:00:00;TERCEIRA PONTE;16542;147;26;2;2;0;0;0;688;3294;20701;38917,2000;33239
28/03/2020 00:00:00;TERCEIRA PONTE;10972;90;26;1;2;0;0;0;414;2121;13626;25742,8500;33240
29/03/2020 00:00:00;TERCEIRA PONTE;8926;47;21;1;0;0;0;0;319;1593;10907;20687,1000;33241
30/03/2020 00:00:00;TERCEIRA PONTE;16456;133;21;0;1;0;0;0;675;3293;20579;38644,2000;33242
31/03/2020 00:00:00;TERCEIRA PONTE;16727;134;37;1;4;1;0;0;685;3144;20733;39138,7500;33243
01/04/2020 00:00:00;TERCEIRA PONTE;17357;140;29;1;3;0;0;0;717;3098;21345;40400,8500;33244
02/04/2020 00:00:00;TERCEIRA PONTE;17521;142;24;1;2;0;1;0;710;3395;21796;41056,0500;33245
03/04/2020 00:00:00;TERCEIRA PONTE;19090;159;41;1;3;0;0;0;712;3694;23700;44783,5500;33246
04/04/2020 00:00:00;TERCEIRA PONTE;11763;95;25;0;4;0;0;0;430;2208;14525;27515,2500;33247
05/04/2020 00:00:00;TERCEIRA PONTE;9561;54;18;0;1;0;0;0;342;1577;11553;22021,6500;33248
06/04/2020 00:00:00;TERCEIRA PONTE;18923;153;21;1;4;0;0;0;700;3574;23376;44222,8500;33249
07/04/2020 00:00:00;TERCEIRA PONTE;19074;167;33;1;5;2;0;0;711;3853;23846;44950,5000;33250
08/04/2020 00:00:00;TERCEIRA PONTE;20314;176;33;2;6;0;0;0;715;3448;24694;47160,7500;33251
09/04/2020 00:00:00;TERCEIRA PONTE;20966;171;18;0;4;0;0;0;607;3341;25107;48328,3500;33252
10/04/2020 00:00:00;TERCEIRA PONTE;12473;67;18;0;0;0;0;0;412;1931;14901;28558,9500;33253
11/04/2020 00:00:00;TERCEIRA PONTE;13012;99;23;1;2;0;0;0;461;2343;15941;30288,3000;33254
12/04/2020 00:00:00;TERCEIRA PONTE;10991;46;17;0;0;0;0;0;357;1652;13063;25062,4500;33255
13/04/2020 00:00:00;TERCEIRA PONTE;19567;149;27;1;8;1;0;0;715;3661;24129;45693,9000;33256
14/04/2020 00:00:00;TERCEIRA PONTE;19779;156;33;1;6;0;0;0;708;3878;24561;46398,4500;33257
15/04/2020 00:00:00;TERCEIRA PONTE;20006;156;41;1;5;2;0;0;775;4039;25025;47082,0000;33258
16/04/2020 00:00:00;TERCEIRA PONTE;20558;158;30;1;4;0;0;0;792;4010;25553;48163,5000;33259
17/04/2020 00:00:00;TERCEIRA PONTE;22415;189;54;1;5;0;0;0;812;4212;27688;52485,3000;33260
18/04/2020 00:00:00;TERCEIRA PONTE;14366;105;33;2;2;0;0;0;522;2510;17540;33370,0500;33261
19/04/2020 00:00:00;TERCEIRA PONTE;10199;52;12;1;0;0;0;0;425;1781;12470;23550,4500;33262
20/04/2020 00:00:00;TERCEIRA PONTE;12754;89;26;0;0;0;0;0;439;2031;15339;29371,6500;33263
21/04/2020 00:00:00;TERCEIRA PONTE;12076;76;25;0;1;1;0;0;409;1885;14473;27749,4000;33264
22/04/2020 00:00:00;TERCEIRA PONTE;22282;172;40;1;4;0;0;0;768;4176;27443;52048,5000;33265
23/04/2020 00:00:00;TERCEIRA PONTE;21602;170;37;2;1;0;0;0;785;4142;26739;50560,6500;33266
24/04/2020 00:00:00;TERCEIRA PONTE;22938;179;43;1;3;0;0;0;806;4446;28416;53744,2500;33267
25/04/2020 00:00:00;TERCEIRA PONTE;14662;114;27;1;4;0;0;0;419;2546;17773;34050,4500;33268
26/04/2020 00:00:00;TERCEIRA PONTE;11361;44;29;0;1;0;0;0;389;1838;13662;26068,3500;33269
