data;praca;categoria_1;categoria_2;categoria_3;categoria_4;categoria_5;categoria_6;categoria_7;categoria_8;categoria_88;categoria_9;veiculosDia;valorDia;Id
08/03/2019 00:00:00;PRAIA DO SOL;11611;413;52;143;9;37;26;39;359;825;13514;124506,0000;31849
09/03/2019 00:00:00;PRAIA DO SOL;12345;246;60;121;11;23;8;16;227;867;13924;125095,5000;31850
10/03/2019 00:00:00;PRAIA DO SOL;14422;173;89;116;4;12;3;4;217;879;15919;141282,0000;31851
11/03/2019 00:00:00;PRAIA DO SOL;8978;410;36;132;3;38;14;35;353;800;10799;98874,0000;31852
12/03/2019 00:00:00;PRAIA DO SOL;8265;379;30;134;2;39;17;26;364;748;10004;91345,5000;31853
13/03/2019 00:00:00;PRAIA DO SOL;8298;443;37;139;3;50;21;34;354;746;10125;94144,5000;31854
14/03/2019 00:00:00;PRAIA DO SOL;8360;469;43;139;4;47;19;26;406;745;10258;94369,5000;31855
15/03/2019 00:00:00;PRAIA DO SOL;10451;443;39;122;5;56;22;31;425;826;12420;113697,0000;31856
16/03/2019 00:00:00;PRAIA DO SOL;10487;254;33;98;11;27;7;22;204;787;11930;107541,0000;31857
17/03/2019 00:00:00;PRAIA DO SOL;11101;145;46;54;0;15;2;5;165;841;12374;108612,0000;31858
18/03/2019 00:00:00;PRAIA DO SOL;8467;410;26;118;4;43;18;40;338;770;10234;94540,5000;31859
19/03/2019 00:00:00;PRAIA DO SOL;7912;416;33;106;4;54;19;39;353;709;9645;89527,5000;31860
20/03/2019 00:00:00;PRAIA DO SOL;8258;451;28;130;8;62;24;34;368;675;10038;94005,0000;31861
21/03/2019 00:00:00;PRAIA DO SOL;8265;437;37;126;4;52;21;40;398;725;10105;93492,0000;31862
22/03/2019 00:00:00;PRAIA DO SOL;10504;495;34;165;4;65;31;45;361;544;12248;116262,0000;31863
23/03/2019 00:00:00;PRAIA DO SOL;9889;231;29;109;11;24;6;23;195;589;11106;101182,5000;31864
24/03/2019 00:00:00;PRAIA DO SOL;10662;125;36;76;14;14;1;4;175;619;11726;104112,0000;31865
25/03/2019 00:00:00;PRAIA DO SOL;8676;382;40;160;2;30;21;27;335;781;10454;95958,0000;31866
26/03/2019 00:00:00;PRAIA DO SOL;7855;405;26;106;3;45;17;28;350;737;9572;87921,0000;31867
27/03/2019 00:00:00;PRAIA DO SOL;8221;429;29;140;0;47;26;45;366;784;10087;93721,5000;31868
28/03/2019 00:00:00;PRAIA DO SOL;8490;488;37;134;5;47;15;36;366;757;10375;96282,0000;31869
29/03/2019 00:00:00;PRAIA DO SOL;10500;454;35;131;4;45;22;53;337;917;12498;115407,0000;31870
30/03/2019 00:00:00;PRAIA DO SOL;10402;253;50;74;5;27;8;15;213;752;11799;105916,5000;31871
31/03/2019 00:00:00;PRAIA DO SOL;10207;138;36;60;2;16;9;5;169;822;11464;100615,5000;31872
01/01/2019 00:00:00;TERCEIRA PONTE;28111;64;36;4;2;1;0;0;440;1561;30219;58187,0000;31873
02/01/2019 00:00:00;TERCEIRA PONTE;36846;190;36;13;2;1;0;0;844;4533;42465;79187,0000;31874
03/01/2019 00:00:00;TERCEIRA PONTE;31935;205;45;8;3;1;0;0;764;4174;37135;69067,0000;31875
04/01/2019 00:00:00;TERCEIRA PONTE;38307;237;70;10;6;1;0;0;908;4985;44524;82849,0000;31876
05/01/2019 00:00:00;TERCEIRA PONTE;30992;139;77;9;5;1;0;0;537;2707;34467;65560,0000;31877
06/01/2019 00:00:00;TERCEIRA PONTE;29425;107;40;5;6;0;0;0;414;1866;31863;61318,0000;31878
07/01/2019 00:00:00;TERCEIRA PONTE;39576;230;60;7;6;1;0;0;874;5256;46010;85582,0000;31879
08/01/2019 00:00:00;TERCEIRA PONTE;41025;222;40;10;4;2;1;0;750;5510;47564;88670,0000;31880
09/01/2019 00:00:00;TERCEIRA PONTE;39537;240;45;18;1;0;0;0;935;5456;46232;85737,0000;31881
10/01/2019 00:00:00;TERCEIRA PONTE;40140;264;52;6;5;5;0;0;934;5395;46801;86983,0000;31882
11/01/2019 00:00:00;TERCEIRA PONTE;41084;270;55;8;2;3;0;0;908;5483;47813;88976,0000;31883
12/01/2019 00:00:00;TERCEIRA PONTE;33062;151;45;11;4;2;0;0;536;2963;36774;69924,0000;31884
13/01/2019 00:00:00;TERCEIRA PONTE;30254;123;50;9;3;3;0;0;409;1887;32738;63127,0000;31885
14/01/2019 00:00:00;TERCEIRA PONTE;40957;232;53;12;2;0;0;0;867;5328;47451;88409,0000;31886
15/01/2019 00:00:00;TERCEIRA PONTE;40276;258;53;13;2;1;0;0;882;5441;46926;87278,0000;31887
16/01/2019 00:00:00;TERCEIRA PONTE;40330;243;56;13;4;4;0;0;908;5483;47041;87409,0000;31888
17/01/2019 00:00:00;TERCEIRA PONTE;40932;238;58;6;9;2;0;0;897;5592;47734;88670,0000;31889
18/01/2019 00:00:00;TERCEIRA PONTE;41439;243;76;11;7;3;0;0;893;5568;48240;89764,0000;31890
19/01/2019 00:00:00;TERCEIRA PONTE;32177;128;63;6;3;2;0;0;523;2918;35820;68037,0000;31891
20/01/2019 00:00:00;TERCEIRA PONTE;29999;123;60;12;4;0;0;0;418;1978;32594;62736,0000;31892
21/01/2019 00:00:00;TERCEIRA PONTE;41080;260;45;10;6;0;0;0;930;5314;47645;88733,0000;31893
22/01/2019 00:00:00;TERCEIRA PONTE;40335;245;38;12;2;1;0;0;926;5595;47154;87447,0000;31894
23/01/2019 00:00:00;TERCEIRA PONTE;40553;253;57;11;3;1;0;0;952;5589;47419;87964,0000;31895
24/01/2019 00:00:00;TERCEIRA PONTE;41027;249;50;12;3;1;0;0;958;5536;47836;88828,0000;31896
25/01/2019 00:00:00;TERCEIRA PONTE;41660;260;67;11;4;0;0;0;923;5586;48511;90229,0000;31897
26/01/2019 00:00:00;TERCEIRA PONTE;32323;183;63;10;0;1;0;0;579;2925;36084;68560,0000;31898
27/01/2019 00:00:00;TERCEIRA PONTE;31126;111;48;15;1;2;0;0;440;2049;33792;64999,0000;31899
28/01/2019 00:00:00;TERCEIRA PONTE;40334;262;57;14;0;2;0;0;908;5358;46935;87345,0000;31900
29/01/2019 00:00:00;TERCEIRA PONTE;40045;259;42;18;2;0;0;0;936;5591;46893;86959,0000;31901
30/01/2019 00:00:00;TERCEIRA PONTE;40745;261;57;16;3;2;0;0;917;5783;47784;88612,0000;31902
31/01/2019 00:00:00;TERCEIRA PONTE;41280;256;47;8;5;1;0;0;957;5728;48282;89529,0000;31903
01/02/2019 00:00:00;TERCEIRA PONTE;42775;262;64;11;8;1;0;0;923;5901;49945;92797,0000;31904
02/02/2019 00:00:00;TERCEIRA PONTE;33620;176;76;7;2;0;0;0;560;3000;37441;71222,0000;31905
03/02/2019 00:00:00;TERCEIRA PONTE;27536;107;44;13;5;1;0;0;412;1901;30019;57639,0000;31906
04/02/2019 00:00:00;TERCEIRA PONTE;41609;255;38;8;2;0;0;0;962;5781;48655;90189,0000;31907
05/02/2019 00:00:00;TERCEIRA PONTE;40635;240;43;11;3;0;0;0;976;4990;46898;87427,0000;31908
06/02/2019 00:00:00;TERCEIRA PONTE;41867;241;56;10;6;1;0;0;968;5742;48891;90700,0000;31909
07/02/2019 00:00:00;TERCEIRA PONTE;41483;246;47;5;2;0;0;0;998;5185;47966;89314,0000;31910
08/02/2019 00:00:00;TERCEIRA PONTE;43815;273;54;11;2;0;0;0;953;5480;50588;94438,0000;31911
09/02/2019 00:00:00;TERCEIRA PONTE;35126;152;72;7;3;0;0;0;523;3101;38984;74231,0000;31912
10/02/2019 00:00:00;TERCEIRA PONTE;28868;93;48;10;3;1;0;0;410;2008;31441;60340,0000;31913
11/02/2019 00:00:00;TERCEIRA PONTE;41933;240;39;11;7;1;0;0;968;5908;49107;90953,0000;31914
12/02/2019 00:00:00;TERCEIRA PONTE;42772;242;40;12;2;2;0;0;961;6149;50180;92877,0000;31915
13/02/2019 00:00:00;TERCEIRA PONTE;42255;219;39;10;5;3;0;0;768;5626;48925;91233,0000;31916
14/02/2019 00:00:00;TERCEIRA PONTE;42788;241;37;2;7;0;0;0;1001;5684;49760;92375,0000;31917
15/02/2019 00:00:00;TERCEIRA PONTE;44749;267;61;6;4;0;0;0;969;5986;52042;96787,0000;31918
16/02/2019 00:00:00;TERCEIRA PONTE;36832;144;89;8;1;2;0;0;547;3150;40773;77725,0000;31919
17/02/2019 00:00:00;TERCEIRA PONTE;27781;93;55;10;3;0;0;0;401;1735;30078;57906,0000;31920
18/02/2019 00:00:00;TERCEIRA PONTE;41397;225;37;7;4;1;0;0;970;5855;48496;89726,0000;31921
19/02/2019 00:00:00;TERCEIRA PONTE;42150;259;38;12;1;2;0;0;1001;5881;49344;91423,0000;31922
20/02/2019 00:00:00;TERCEIRA PONTE;40668;263;48;9;3;1;0;0;961;5479;47432;88085,0000;31923
21/02/2019 00:00:00;TERCEIRA PONTE;42056;240;46;7;2;0;0;0;952;5694;48997;90954,0000;31924
22/02/2019 00:00:00;TERCEIRA PONTE;44415;263;79;14;8;0;0;0;954;6399;52132;96634,0000;31925
23/02/2019 00:00:00;TERCEIRA PONTE;36110;154;90;9;3;0;0;0;537;3312;40215;76484,0000;31926
24/02/2019 00:00:00;TERCEIRA PONTE;27829;97;55;7;3;0;0;0;419;2007;30417;58272,0000;31927
25/02/2019 00:00:00;TERCEIRA PONTE;41930;259;47;6;5;0;0;0;974;6041;49262;91134,0000;31928
26/02/2019 00:00:00;TERCEIRA PONTE;42693;254;52;12;3;2;0;0;1005;6288;50309;92946,0000;31929
27/02/2019 00:00:00;TERCEIRA PONTE;43114;266;47;8;4;0;1;0;1012;6200;50652;93707,0000;31930
28/02/2019 00:00:00;TERCEIRA PONTE;43463;295;72;6;4;2;0;0;983;6373;51198;94763,0000;31931
01/03/2019 00:00:00;TERCEIRA PONTE;42003;274;93;36;7;10;0;0;931;6127;49481;91832,0000;31932
02/03/2019 00:00:00;TERCEIRA PONTE;26349;143;70;11;4;1;0;0;516;2591;29685;56161,0000;31933
03/03/2019 00:00:00;TERCEIRA PONTE;17005;72;19;5;1;1;0;0;333;1376;18812;35773,0000;31934
04/03/2019 00:00:00;TERCEIRA PONTE;22662;104;22;3;1;0;0;0;521;2043;25356;47871,0000;31935
05/03/2019 00:00:00;TERCEIRA PONTE;22842;111;44;9;2;1;0;0;419;1685;25113;48015,0000;31936
06/03/2019 00:00:00;TERCEIRA PONTE;31062;156;77;16;1;6;0;0;681;3413;35412;66540,0000;31937
07/03/2019 00:00:00;TERCEIRA PONTE;38319;250;54;15;7;3;0;0;935;5570;45153;83512,0000;31938
08/03/2019 00:00:00;TERCEIRA PONTE;40629;263;65;6;5;0;0;0;927;5899;47794;88460,0000;31939
09/03/2019 00:00:00;TERCEIRA PONTE;32650;140;89;3;4;1;0;0;526;3118;36531;69287,0000;31940
10/03/2019 00:00:00;TERCEIRA PONTE;27489;94;64;22;1;1;0;0;404;2063;30138;57753,0000;31941
11/03/2019 00:00:00;TERCEIRA PONTE;41640;242;46;7;1;0;0;0;956;6135;49027;90567,0000;31942
12/03/2019 00:00:00;TERCEIRA PONTE;42065;260;42;15;5;1;0;0;975;6340;49703;91754,0000;31943
13/03/2019 00:00:00;TERCEIRA PONTE;41937;271;39;13;2;2;0;0;991;6272;49527;91449,0000;31944
14/03/2019 00:00:00;TERCEIRA PONTE;41847;305;55;11;4;3;0;0;947;6268;49440;91453,0000;31945
15/03/2019 00:00:00;TERCEIRA PONTE;45028;297;63;10;11;1;0;0;963;6285;52658;97830,0000;31946
16/03/2019 00:00:00;TERCEIRA PONTE;35807;156;64;10;2;1;0;0;519;3225;39784;75731,0000;31947
17/03/2019 00:00:00;TERCEIRA PONTE;23662;92;37;8;2;0;0;0;362;1808;25971;49667,0000;31948
18/03/2019 00:00:00;TERCEIRA PONTE;41202;274;41;11;5;1;0;0;934;6046;48514;89763,0000;31949
19/03/2019 00:00:00;TERCEIRA PONTE;41572;269;31;10;6;1;0;0;967;6185;49041;90590,0000;31950
20/03/2019 00:00:00;TERCEIRA PONTE;41411;268;35;11;6;0;0;0;954;5913;48598;90002,0000;31951
21/03/2019 00:00:00;TERCEIRA PONTE;42487;290;50;2;4;2;0;0;954;5993;49782;92321,0000;31952
22/03/2019 00:00:00;TERCEIRA PONTE;42508;281;32;6;7;0;0;0;951;4526;48311;90826,0000;31953
23/03/2019 00:00:00;TERCEIRA PONTE;36420;169;64;4;3;0;0;0;543;2692;39895;76436,0000;31954
24/03/2019 00:00:00;TERCEIRA PONTE;29407;92;47;10;1;0;0;0;391;1953;31901;61340,0000;31955
25/03/2019 00:00:00;TERCEIRA PONTE;42074;242;42;6;7;2;0;0;919;6092;49384;91414,0000;31956
26/03/2019 00:00:00;TERCEIRA PONTE;41868;292;42;9;3;2;0;0;980;6447;49643;91559,0000;31957
27/03/2019 00:00:00;TERCEIRA PONTE;42068;255;43;8;4;0;0;0;1024;6326;49728;91675,0000;31958
28/03/2019 00:00:00;TERCEIRA PONTE;42450;284;50;6;3;0;0;0;986;6209;49988;92443,0000;31959
29/03/2019 00:00:00;TERCEIRA PONTE;44233;279;65;8;9;0;0;0;1025;6217;51836;96078,0000;31960
30/03/2019 00:00:00;TERCEIRA PONTE;36500;177;62;8;5;0;0;0;536;3156;40444;77118,0000;31961
31/03/2019 00:00:00;TERCEIRA PONTE;27144;103;44;11;2;0;0;0;394;2018;29716;56924,0000;31962
01/04/2019 00:00:00;PRAIA DO SOL;8151;405;39;131;2;45;21;26;357;739;9916;91143,0000;32207
02/04/2019 00:00:00;PRAIA DO SOL;7701;405;54;141;2;59;18;26;388;790;9584;88344,0000;32208
03/04/2019 00:00:00;PRAIA DO SOL;7943;420;22;138;7;48;26;40;357;731;9732;91017,0000;32209
04/04/2019 00:00:00;PRAIA DO SOL;8243;495;31;121;2;46;21;28;395;774;10156;93964,5000;32210
05/04/2019 00:00:00;PRAIA DO SOL;10378;471;42;127;6;44;21;40;373;850;12352;113710,5000;32211
06/04/2019 00:00:00;PRAIA DO SOL;10634;237;66;96;3;20;4;15;191;852;12118;108423,0000;32212
07/04/2019 00:00:00;PRAIA DO SOL;10597;155;26;65;1;10;1;9;183;796;11843;104175,0000;32213
08/04/2019 00:00:00;PRAIA DO SOL;8377;408;33;134;3;44;14;29;383;832;10257;93856,5000;32214
09/04/2019 00:00:00;PRAIA DO SOL;7899;431;33;103;0;53;18;30;363;646;9576;88839,0000;32215
10/04/2019 00:00:00;PRAIA DO SOL;7866;402;37;130;2;47;22;34;355;513;9408;88209,0000;32216
11/04/2019 00:00:00;PRAIA DO SOL;8303;468;27;126;1;47;21;26;348;700;10067;93262,5000;32217
12/04/2019 00:00:00;PRAIA DO SOL;10214;475;28;146;3;51;20;35;369;872;12213;112806,0000;32218
13/04/2019 00:00:00;PRAIA DO SOL;10600;246;44;97;12;19;9;17;211;843;12098;108373,5000;32219
14/04/2019 00:00:00;PRAIA DO SOL;9665;137;26;75;5;10;3;9;152;887;10969;96304,5000;32220
15/04/2019 00:00:00;PRAIA DO SOL;8284;438;20;131;6;44;19;26;337;656;9961;92646,0000;32221
16/04/2019 00:00:00;PRAIA DO SOL;8209;438;45;157;10;43;18;22;396;615;9953;91854,0000;32222
17/04/2019 00:00:00;PRAIA DO SOL;9458;477;47;152;2;55;14;29;380;640;11254;104904,0000;32223
18/04/2019 00:00:00;PRAIA DO SOL;14019;509;71;162;3;59;19;25;348;892;16107;148356,0000;32224
19/04/2019 00:00:00;PRAIA DO SOL;12951;156;40;87;1;13;10;5;204;737;14204;126202,5000;32225
20/04/2019 00:00:00;PRAIA DO SOL;12999;199;41;77;6;15;2;1;195;818;14353;127035,0000;32226
21/04/2019 00:00:00;PRAIA DO SOL;17799;169;72;79;9;16;4;6;163;843;19160;170779,5000;32227
22/04/2019 00:00:00;PRAIA DO SOL;10151;401;46;171;3;41;14;28;334;841;12030;110479,5000;32228
23/04/2019 00:00:00;PRAIA DO SOL;8676;427;34;142;7;38;18;25;376;779;10522;96583,5000;32229
24/04/2019 00:00:00;PRAIA DO SOL;8178;441;25;133;1;50;15;30;327;663;9863;91930,5000;32230
25/04/2019 00:00:00;PRAIA DO SOL;8370;466;30;146;2;50;23;27;370;819;10303;95319,0000;32231
26/04/2019 00:00:00;PRAIA DO SOL;10753;478;42;154;2;50;26;29;394;847;12775;117801,0000;32232
27/04/2019 00:00:00;PRAIA DO SOL;11947;300;39;119;6;23;9;15;244;869;13571;122287,5000;32233
28/04/2019 00:00:00;PRAIA DO SOL;10507;146;26;60;2;19;5;6;193;795;11759;103504,5000;32234
29/04/2019 00:00:00;PRAIA DO SOL;10930;298;42;106;5;26;10;22;231;743;12413;112261,5000;32235
30/04/2019 00:00:00;PRAIA DO SOL;9506;442;29;130;3;59;19;24;281;806;11299;104634,0000;32236
01/05/2019 00:00:00;PRAIA DO SOL;10162;185;32;77;3;21;7;12;183;695;11377;101632,5000;32237
02/05/2019 00:00:00;PRAIA DO SOL;8282;452;24;155;5;48;24;25;358;819;10192;94360,5000;32238
03/05/2019 00:00:00;PRAIA DO SOL;9616;432;48;143;6;40;19;32;376;837;11549;105988,5000;32239
04/05/2019 00:00:00;PRAIA DO SOL;9017;241;35;100;4;25;2;20;199;840;10483;93906,0000;32240
05/05/2019 00:00:00;PRAIA DO SOL;9636;137;44;63;7;13;3;4;173;887;10967;96034,5000;32241
06/05/2019 00:00:00;PRAIA DO SOL;7913;407;35;130;3;40;20;36;323;808;9715;89797,5000;32242
07/05/2019 00:00:00;PRAIA DO SOL;7711;419;34;132;4;51;17;31;382;763;9544;88069,5000;32243
08/05/2019 00:00:00;PRAIA DO SOL;7606;425;24;123;5;39;22;30;343;523;9140;85671,0000;32244
09/05/2019 00:00:00;PRAIA DO SOL;8391;414;30;131;1;56;26;33;314;667;10063;94261,5000;32245
10/05/2019 00:00:00;PRAIA DO SOL;10241;432;44;128;6;50;26;25;364;810;12126;111505,5000;32246
11/05/2019 00:00:00;PRAIA DO SOL;9938;250;58;89;8;40;8;17;217;795;11420;102775,5000;32247
12/05/2019 00:00:00;PRAIA DO SOL;11643;127;25;62;3;11;3;11;170;752;12807;113112,0000;32248
13/05/2019 00:00:00;PRAIA DO SOL;8544;372;33;113;2;52;20;31;372;797;10336;94360,5000;32249
14/05/2019 00:00:00;PRAIA DO SOL;7700;439;42;96;4;51;23;22;376;829;9582;87673,5000;32250
15/05/2019 00:00:00;PRAIA DO SOL;7638;408;34;131;3;46;18;30;353;671;9332;86634,0000;32251
16/05/2019 00:00:00;PRAIA DO SOL;7741;440;17;130;4;45;15;36;364;554;9346;87250,5000;32252
17/05/2019 00:00:00;PRAIA DO SOL;9394;393;38;126;6;53;24;31;335;425;10825;101547,0000;32253
18/05/2019 00:00:00;PRAIA DO SOL;4866;256;12;165;1;45;33;36;121;225;5760;58819,5000;32254
19/05/2019 00:00:00;PRAIA DO SOL;7539;118;24;55;7;15;2;6;175;439;8380;74466,0000;32255
20/05/2019 00:00:00;PRAIA DO SOL;8007;399;25;127;7;46;20;24;351;796;9802;89887,5000;32256
21/05/2019 00:00:00;PRAIA DO SOL;7701;412;36;123;2;32;18;20;374;849;9567;86701,5000;32257
22/05/2019 00:00:00;PRAIA DO SOL;8031;445;30;159;1;31;25;34;360;837;9953;91966,5000;32258
23/05/2019 00:00:00;PRAIA DO SOL;8528;381;63;99;6;39;17;42;328;776;10279;94531,5000;32259
24/05/2019 00:00:00;PRAIA DO SOL;9990;436;40;154;4;48;24;30;332;910;11968;110407,5000;32260
25/05/2019 00:00:00;PRAIA DO SOL;9940;267;36;104;2;20;11;23;208;912;11523;103563,0000;32261
26/05/2019 00:00:00;PRAIA DO SOL;9269;150;26;61;5;17;2;4;179;806;10519;92344,5000;32262
27/05/2019 00:00:00;PRAIA DO SOL;8141;364;23;164;6;36;17;29;354;768;9902;91098,0000;32263
28/05/2019 00:00:00;PRAIA DO SOL;7703;444;33;135;1;47;19;18;349;715;9464;87651,0000;32264
29/05/2019 00:00:00;PRAIA DO SOL;7943;407;34;125;3;44;13;31;379;704;9683;89172,0000;32265
